"MSE";"Ratio_IC";"Time_train";"Time_pred";"Method"
NA;NA;0;0,00149011611938477;"One GP"
0,247426481509976;100;5,35442590713501;0,0827045440673828;"GPFDA"
0,945084542878411;100;33,3175408840179;0,105387449264526;"Algo"
NA;NA;0;0,00140857696533203;"One GP"
2,93937675612039;100;3,3080747127533;0,0851011276245117;"GPFDA"
0,417179038983067;100;11,4227905273438;0,106269598007202;"Algo"
NA;NA;0;0,00142312049865723;"One GP"
0,446365039976829;100;5,26316714286804;0,0840029716491699;"GPFDA"
0,975241386806674;100;10,2211091518402;0,120737314224243;"Algo"
NA;NA;0;0,00139641761779785;"One GP"
1,48127691233553;100;5,18597960472107;0,0815119743347168;"GPFDA"
0,143300123648231;100;17,9851653575897;0,113311529159546;"Algo"
NA;NA;0;0,00139331817626953;"One GP"
0,0458598626792159;100;1,98747515678406;0,08319091796875;"GPFDA"
0,0954737008054198;96,6666666666667;11,9721884727478;0,107721328735352;"Algo"
NA;NA;0;0,00140786170959473;"One GP"
0,0957154828855915;100;4,64084339141846;0,124135971069336;"GPFDA"
5,59254473275918;33,3333333333333;11,4926812648773;0,167309522628784;"Algo"
NA;NA;0;0,00143694877624512;"One GP"
4,06662056005474;100;5,22668242454529;0,0822551250457764;"GPFDA"
2,30458515863725;100;11,066116809845;0,105737447738647;"Algo"
NA;NA;0;0,00139212608337402;"One GP"
22,4662226897727;100;4,61136817932129;0,0879571437835693;"GPFDA"
0,116628936973398;100;13,7070217132568;0,104961156845093;"Algo"
NA;NA;0;0,00140881538391113;"One GP"
2,70825915001245;100;4,66280102729797;0,0789308547973633;"GPFDA"
0,0678995866620709;96,6666666666667;16,1630251407623;0,120509386062622;"Algo"
NA;NA;0;0,00139474868774414;"One GP"
1,06654380008253;100;4,53585839271545;0,0793085098266602;"GPFDA"
0,171568041904969;100;15,3045046329498;0,105005025863647;"Algo"
NA;NA;0;0,00139689445495605;"One GP"
0,111463099590333;100;2,26242184638977;0,0815892219543457;"GPFDA"
1,75403354964867;100;12,5538649559021;0,106581687927246;"Algo"
NA;NA;0;0,00140953063964844;"One GP"
2,48201554430026;100;4,67003273963928;0,0785207748413086;"GPFDA"
0,0653803718013256;100;24,0129988193512;0,106645107269287;"Algo"
NA;NA;0;0,00139880180358887;"One GP"
0,49210536461232;100;4,77330660820007;0,0846469402313232;"GPFDA"
2,37507380868855;66,6666666666667;10,4672043323517;0,10519552230835;"Algo"
NA;NA;0;0,00143790245056152;"One GP"
6,54559733766406;100;4,20045185089111;0,0820443630218506;"GPFDA"
0,1307865592869;100;12,146701335907;0,106933832168579;"Algo"
NA;NA;0;0,00141406059265137;"One GP"
1,40803563344335;100;5,19530534744263;0,093726634979248;"GPFDA"
