"MSE";"Ratio_IC";"Time_train";"Time_pred";"Method"
NA;NA;0;0,0014185905456543;"One GP"
0,266397048499278;100;4,27318072319031;0,0854561328887939;"GPFDA"
0,0783951190368522;90;13,938423871994;0,105869293212891;"Algo"
NA;NA;0;0,00139832496643066;"One GP"
0,060092362113932;100;2,977383852005;0,0824594497680664;"GPFDA"
0,295916229723954;80;10,8294434547424;0,120623826980591;"Algo"
NA;NA;0;0,00141429901123047;"One GP"
0,445282632503743;100;4,94268417358398;0,0820305347442627;"GPFDA"
0,245791595571653;100;9,21753430366516;0,10393214225769;"Algo"
NA;NA;0;0,0014042854309082;"One GP"
0,197399927669412;100;4,77465009689331;0,0795180797576904;"GPFDA"
1,93309306895981;40;14,1658654212952;0,104973793029785;"Algo"
NA;NA;0;0,00139427185058594;"One GP"
2,81801019841876;100;4,87086057662964;0,0830192565917969;"GPFDA"
1,2524952833453;100;10,1557564735413;0,119731426239014;"Algo"
NA;NA;0;0,00139975547790527;"One GP"
2,66047773778504;100;4,7302258014679;0,0819661617279053;"GPFDA"
0,0864937580283191;100;10,0988795757294;0,104495048522949;"Algo"
NA;NA;0;0,0013890266418457;"One GP"
0,300921221781031;100;4,39960312843323;0,0788936614990234;"GPFDA"
7,92385991995748;83,3333333333333;10,9318652153015;0,104909658432007;"Algo"
NA;NA;0;0,00141000747680664;"One GP"
13,0072586940861;100;3,16207313537598;0,0791904926300049;"GPFDA"
0,59979441267086;100;9,65674352645874;0,120028495788574;"Algo"
NA;NA;0;0,00139832496643066;"One GP"
0,892312285732127;100;2,2652735710144;0,0832886695861816;"GPFDA"
0,198613318117217;100;9,81678462028503;0,104736566543579;"Algo"
NA;NA;0;0,00140881538391113;"One GP"
0,55526151831635;100;2,60642266273499;0,0807809829711914;"GPFDA"
0,188086681416085;100;10,6274673938751;0,10409951210022;"Algo"
NA;NA;0;0,00143718719482422;"One GP"
0,210849168947941;100;1,81994318962097;0,0805938243865967;"GPFDA"
0,272773288607156;100;10,1300754547119;0,120394229888916;"Algo"
NA;NA;0;0,00137948989868164;"One GP"
0,461207855702949;100;4,17082071304321;0,0798931121826172;"GPFDA"
2,85147290141246;96,6666666666667;9,02069926261902;0,195173263549805;"Algo"
NA;NA;0;0,00141429901123047;"One GP"
6,36202179298686;100;2,69505333900452;0,0801718235015869;"GPFDA"
0,256553332840959;90;10,0775835514069;0,139171600341797;"Algo"
NA;NA;0;0,00150966644287109;"One GP"
0,21718006592516;100;2,70085000991821;0,0789456367492676;"GPFDA"
0,279479198918595;100;10,5059869289398;0,119080781936646;"Algo"
NA;NA;0;0,00139665603637695;"One GP"
1,67298592133594;100;4,71613621711731;0,0795977115631104;"GPFDA"
0,563679967239622;100;9,09053134918213;0,1050124168396;"Algo"
NA;NA;0;0,00138592720031738;"One GP"
1,33625504559142;100;2,61875343322754;0,0831916332244873;"GPFDA"
2,19265879903737;70;9,16534829139709;0,104923009872437;"Algo"
NA;NA;0;0,00139617919921875;"One GP"
4,27874149073343;100;4,27120184898376;0,0796718597412109;"GPFDA"
0,870175456517055;100;8,36284685134888;0,119693279266357;"Algo"
NA;NA;0;0,00139236450195312;"One GP"
3,72973725223928;100;4,55931496620178;0,0788381099700928;"GPFDA"
