"MSE";"Ratio_IC";"Time_train";"Time_pred";"Method";"M"
1,75106649719301;100;18,1396126747131;0,265855073928833;"Algo";51
NA;NA;0;0,0014035701751709;"One GP";51
2,04573281385445;100;6,67764163017273;0,16307520866394;"GPFDA";51
0,948622638864862;100;18,9893395900726;0,267982482910156;"Algo";51
NA;NA;0;0,00141143798828125;"One GP";51
0,844102977400633;100;11,6231665611267;0,176553249359131;"GPFDA";51
0,0112527690444995;100;34,7670357227325;0,265023231506348;"Algo";51
NA;NA;0;0,00138545036315918;"One GP";51
14,6611662238084;10;8,16503739356995;0,163259983062744;"GPFDA";51
3,49620868002688;96,6666666666667;18,2717826366425;0,254207611083984;"Algo";51
NA;NA;0;0,0013887882232666;"One GP";51
5,98380468744427;100;12,2836654186249;0,184106111526489;"GPFDA";51
0,432197115950148;100;17,9686527252197;0,39128589630127;"Algo";51
NA;NA;0;0,00142693519592285;"One GP";51
0,466943592631193;100;7,34546446800232;0,179774522781372;"GPFDA";51
0,867699559986508;96,6666666666667;19,2911245822906;0,263879776000977;"Algo";51
NA;NA;0;0,00141310691833496;"One GP";51
1,07590395874257;100;8,66007900238037;0,166288137435913;"GPFDA";51
0,172877592098991;96,6666666666667;18,6915621757507;0,263990640640259;"Algo";51
NA;NA;0;0,00138640403747559;"One GP";51
0,248803276845165;100;12,5852026939392;0,17272424697876;"GPFDA";51
0,0683662082382573;100;22,3106572628021;0,27467679977417;"Algo";51
NA;NA;0;0,00138998031616211;"One GP";51
0,474514846585032;100;11,0664346218109;0,171142816543579;"GPFDA";51
0,151590963762745;93,3333333333333;22,9363279342651;0,264705657958984;"Algo";51
NA;NA;0;0,0014500617980957;"One GP";51
0,378338700320268;100;11,0084023475647;0,176134824752808;"GPFDA";51
0,775334668513723;96,6666666666667;17,1690239906311;0,278947353363037;"Algo";51
NA;NA;0;0,0014188289642334;"One GP";51
0,627600394759762;100;12,1223154067993;0,180207014083862;"GPFDA";51
1,4036319180238;100;21,3565771579742;0,289250373840332;"Algo";51
NA;NA;0;0,00141572952270508;"One GP";51
0,88093380987009;100;6,95450377464294;0,174784421920776;"GPFDA";51
0,335671410715792;100;21,1356267929077;0,253334283828735;"Algo";51
NA;NA;0;0,00138044357299805;"One GP";51
1,18148647096216;100;15,5915079116821;0,170958518981934;"GPFDA";51
0,0469426252811414;100;19,0656614303589;0,264367341995239;"Algo";51
NA;NA;0;0,00138020515441895;"One GP";51
0,0852586171528999;100;11,6164700984955;0,170691013336182;"GPFDA";51
0,168699423082536;100;19,2219195365906;0,266085386276245;"Algo";51
NA;NA;0;0,00138306617736816;"One GP";51
2,83766687461519;100;10,7390747070312;0,171898603439331;"GPFDA";51
0,311149614369478;100;17,3830528259277;0,262907028198242;"Algo";51
NA;NA;0;0,00139665603637695;"One GP";51
0,615211212136825;100;13,0783030986786;0,180672168731689;"GPFDA";51
0,128512234686214;96,6666666666667;21,684380531311;0,25479531288147;"Algo";51
NA;NA;0;0,00139737129211426;"One GP";51
0,462840904416896;100;12,3100411891937;0,178200244903564;"GPFDA";51
0,0483662399125497;100;25,3104791641235;0,26280689239502;"Algo";51
NA;NA;0;0,00143623352050781;"One GP";51
0,232216160983008;100;12,8575487136841;0,171743154525757;"GPFDA";51
0,0530563643394532;96,6666666666667;20,4242942333221;0,2649827003479;"Algo";51
NA;NA;0;0,00138187408447266;"One GP";51
1,27773242452103;100;11,4924507141113;0,166560411453247;"GPFDA";51
0,096765484512063;100;24,111718416214;0,282863616943359;"Algo";51
NA;NA;0;0,00144195556640625;"One GP";51
0,14743434409158;100;11,6765167713165;0,174624681472778;"GPFDA";51
0,304320550955493;100;22,0164813995361;0,686356782913208;"Algo";51
NA;NA;0;0,00172567367553711;"One GP";51
1,02075891433448;100;7,32779598236084;0,204360246658325;"GPFDA";51
0,292447151699714;90;19,1297478675842;0,289380073547363;"Algo";51
NA;NA;0;0,0014188289642334;"One GP";51
0,388563188007653;100;11,3419201374054;0,164706707000732;"GPFDA";51
1,14262001343013;100;23,4926865100861;0,264031648635864;"Algo";51
NA;NA;0;0,0014030933380127;"One GP";51
0,701870310045289;100;14,2999079227448;0,188476324081421;"GPFDA";51
0,156308048095274;100;20,7310998439789;0,253666877746582;"Algo";51
NA;NA;0;0,00139117240905762;"One GP";51
4,8524190923146;100;12,0104560852051;0,181264638900757;"GPFDA";51
0,22640149937369;100;21,2225692272186;0,254272222518921;"Algo";51
NA;NA;0;0,00140142440795898;"One GP";51
0,192165120344504;100;12,4423217773438;0,163557529449463;"GPFDA";51
0,0452223147129582;96,6666666666667;34,8775451183319;0,381196737289429;"Algo";51
NA;NA;0;0,00142574310302734;"One GP";51
0,109361832138391;100;12,5707092285156;0,174751281738281;"GPFDA";51
1,47445734609916;86,6666666666667;18,209454536438;0,267502546310425;"Algo";51
NA;NA;0;0,00139403343200684;"One GP";51
2,01149542974667;100;10,8957641124725;0,163917541503906;"GPFDA";51
4,68826087490184;63,3333333333333;24,2593960762024;0,267210483551025;"Algo";51
NA;NA;0;0,00178146362304688;"One GP";51
3,993228887317;100;16,8758578300476;0,178350210189819;"GPFDA";51
0,052986432653925;100;25,2877299785614;0,253861904144287;"Algo";51
NA;NA;0;0,00141406059265137;"One GP";51
1,03537230794026;100;11,9587965011597;0,180931806564331;"GPFDA";51
0,0706048912337964;76,6666666666667;21,003547668457;0,261374711990356;"Algo";51
NA;NA;0;0,00142288208007812;"One GP";51
0,186801523764928;100;6,20696377754211;0,16911792755127;"GPFDA";51
0,0798863780559647;80;48,1075708866119;0,267207622528076;"Algo";51
NA;NA;0;0,00140595436096191;"One GP";51
0,364303349141866;100;12,9656698703766;0,166066884994507;"GPFDA";51
0,0799230177031425;100;20,4281268119812;0,277834177017212;"Algo";51
NA;NA;0;0,00141572952270508;"One GP";51
0,140405742080183;100;8,1255955696106;0,162361621856689;"GPFDA";51
0,0550479611070565;100;21,1278915405273;0,267218351364136;"Algo";51
NA;NA;0;0,00139284133911133;"One GP";51
1,9285161567152;100;11,6567046642303;0,168775320053101;"GPFDA";51
0,264257524703607;73,3333333333333;23,7057104110718;0,261977910995483;"Algo";51
NA;NA;0;0,00144720077514648;"One GP";51
0,190393890670423;100;5,10403871536255;0,179575681686401;"GPFDA";51
0,684652093240679;100;17,8497183322906;0,253046274185181;"Algo";51
NA;NA;0;0,00139570236206055;"One GP";51
1,45494000675647;100;11,2942383289337;0,181159734725952;"GPFDA";51
0,177893431208641;93,3333333333333;20,4634230136871;0,262854337692261;"Algo";51
NA;NA;0;0,00150561332702637;"One GP";51
0,15329210919222;100;11,6320052146912;0,164585828781128;"GPFDA";51
0,0655980767330488;100;25,4937994480133;0,271594047546387;"Algo";51
NA;NA;0;0,00140142440795898;"One GP";51
0,237839231764999;100;11,2053470611572;0,174381494522095;"GPFDA";51
5,48129533927022;66,6666666666667;19,0415170192719;0,276003837585449;"Algo";51
NA;NA;0;0,0014035701751709;"One GP";51
3,74485438961088;100;11,4251744747162;0,167807102203369;"GPFDA";51
0,367753048878435;100;23,8587737083435;0,265840530395508;"Algo";51
NA;NA;0;0,00138545036315918;"One GP";51
0,491905340831971;100;7,59731554985046;0,172649621963501;"GPFDA";51
0,10901135230981;96,6666666666667;22,8320877552032;0,252707242965698;"Algo";51
NA;NA;0;0,00138521194458008;"One GP";51
0,108050070866322;100;9,94795870780945;0,176153898239136;"GPFDA";51
2,19829848920193;100;20,6056916713715;0,25316309928894;"Algo";51
NA;NA;0;0,00142908096313477;"One GP";51
2,77755907519566;100;5,68092513084412;0,188169240951538;"GPFDA";51
0,679946793790878;100;107,219046115875;0,359605550765991;"Algo";51
NA;NA;0;0,0014045238494873;"One GP";51
0,996848947588472;100;9,87079215049744;0,169390201568604;"GPFDA";51
1,36400056804241;60;18,1391093730927;0,274486541748047;"Algo";51
NA;NA;0;0,00141024589538574;"One GP";51
0,920169558331872;100;7,64913368225098;0,174317598342896;"GPFDA";51
0,0915066525109787;100;20,1740159988403;0,354998111724854;"Algo";51
NA;NA;0;0,00164389610290527;"One GP";51
2,62565650245236;100;12,5228760242462;0,18914008140564;"GPFDA";51
0,120061546975548;86,6666666666667;22,7632195949554;0,291189908981323;"Algo";51
NA;NA;0;0,0014345645904541;"One GP";51
0,216230823410208;100;12,3916926383972;0,163857460021973;"GPFDA";51
1,43006515124367;100;25,2136664390564;0,255237817764282;"Algo";51
NA;NA;0;0,00141024589538574;"One GP";51
2,18917661352513;100;12,3531634807587;0,185538768768311;"GPFDA";51
0,881408363422016;100;21,569230556488;0,296396732330322;"Algo";51
NA;NA;0;0,00142645835876465;"One GP";51
0,521631819079243;100;7,52473759651184;0,180525064468384;"GPFDA";51
0,0880614080931347;100;21,6062490940094;0,253478050231934;"Algo";51
NA;NA;0;0,00139713287353516;"One GP";51
0,46192310479371;100;10,7834630012512;0,174736261367798;"GPFDA";51
0,0933078067120744;100;21,4626994132996;0,268264532089233;"Algo";51
NA;NA;0;0,00138950347900391;"One GP";51
1,54834183801996;100;11,8560485839844;0,16386604309082;"GPFDA";51
0,150989608158818;100;17,2973480224609;0,268732070922852;"Algo";51
NA;NA;0;0,00139379501342773;"One GP";51
0,0934147674020848;100;12,4834835529327;0,171905040740967;"GPFDA";51
0,938247696250259;100;17,6052651405334;0,270522594451904;"Algo";51
NA;NA;0;0,0014030933380127;"One GP";51
4,04362658421411;100;7,20689558982849;0,167948484420776;"GPFDA";51
0,0366509960950045;100;44,3026497364044;0,253811120986938;"Algo";51
NA;NA;0;0,00139141082763672;"One GP";51
0,838656188253422;100;12,3061389923096;0,186357498168945;"GPFDA";51
0,184101163849161;100;17,8548316955566;0,458368539810181;"Algo";51
NA;NA;0;0,00139260292053223;"One GP";51
0,626319416635551;100;11,7059407234192;0,163451433181763;"GPFDA";51
1,2244244023076;93,3333333333333;23,1495378017426;0,264297008514404;"Algo";51
NA;NA;0;0,00140595436096191;"One GP";51
0,976852976223018;100;7,3825798034668;0,165968656539917;"GPFDA";51
0,818936614744472;96,6666666666667;19,0071043968201;0,26888632774353;"Algo";51
NA;NA;0;0,00139594078063965;"One GP";51
3,83205082341403;100;11,5579092502594;0,170658588409424;"GPFDA";51
0,188988593887443;93,3333333333333;44,2908658981323;0,282055616378784;"Algo";51
NA;NA;0;0,00140023231506348;"One GP";51
3,26256640769911;100;13,4672873020172;0,16997504234314;"GPFDA";51
0,82557387098289;96,6666666666667;18,5090053081512;0,253914833068848;"Algo";51
NA;NA;0;0,00144290924072266;"One GP";51
0,856439000247556;100;14,5152807235718;0,272190809249878;"GPFDA";51
0,493745847099021;100;18,1018216609955;0,270426034927368;"Algo";51
NA;NA;0;0,00142288208007812;"One GP";51
4,03095077734272;100;11,5841410160065;0,181043386459351;"GPFDA";51
1,34890181669636;66,6666666666667;21,2764163017273;0,253874063491821;"Algo";51
NA;NA;0;0,00139927864074707;"One GP";51
0,912543071714968;100;14,0456583499908;0,178870677947998;"GPFDA";51
3,53862668480184;63,3333333333333;21,0184588432312;0,268213987350464;"Algo";51
NA;NA;0;0,00139975547790527;"One GP";51
3,34149638705237;100;6,49171876907349;0,168751001358032;"GPFDA";51
0,0411889184060311;100;22,3272480964661;0,277167081832886;"Algo";51
NA;NA;0;0,00137710571289062;"One GP";51
0,236365300695093;100;6,14185643196106;0,16523551940918;"GPFDA";51
0,00665597317600315;100;48,066349029541;0,268895387649536;"Algo";51
NA;NA;0;0,00138974189758301;"One GP";51
0,159540213254622;100;6,6785135269165;0,170719385147095;"GPFDA";51
0,059764492158106;86,6666666666667;36,2481076717377;0,541023731231689;"Algo";101
NA;NA;0;0,00139951705932617;"One GP";101
0,17236068507186;100;16,6600263118744;0,336295366287231;"GPFDA";101
0,167593360403055;83,3333333333333;35,1301476955414;0,517203807830811;"Algo";101
NA;NA;0;0,00139236450195312;"One GP";101
0,21774360817657;100;18,3788375854492;0,339684724807739;"GPFDA";101
0,208872339870709;100;45,8921551704407;0,660102128982544;"Algo";101
NA;NA;0;0,00146102905273438;"One GP";101
0,955220240111881;100;15,8084919452667;0,352881193161011;"GPFDA";101
0,227881257912225;100;35,9166467189789;0,535751104354858;"Algo";101
NA;NA;0;0,00159025192260742;"One GP";101
1,18618916743097;100;26,7042932510376;0,388540029525757;"GPFDA";101
0,0915812056681523;96,6666666666667;37,6407153606415;0,562198400497437;"Algo";101
NA;NA;0;0,0014650821685791;"One GP";101
4,50876847861617;100;15,4916214942932;0,307942867279053;"GPFDA";101
0,216104974274531;100;46,7584633827209;0,673887014389038;"Algo";101
NA;NA;0;0,00141429901123047;"One GP";101
0,813777413666611;100;15,6144042015076;0,322176456451416;"GPFDA";101
0,0381249515893799;96,6666666666667;44,0917906761169;0,525919198989868;"Algo";101
NA;NA;0;0,00139451026916504;"One GP";101
0,67668423117394;100;21,5504751205444;0,307458639144897;"GPFDA";101
0,572134943778012;100;42,2241191864014;0,529778957366943;"Algo";101
NA;NA;0;0,00139760971069336;"One GP";101
0,874003052778899;100;20,5151443481445;0,318731546401978;"GPFDA";101
0,0806857347628637;76,6666666666667;45,1898972988129;0,568208694458008;"Algo";101
NA;NA;0;0,00140237808227539;"One GP";101
8,88993340572637;53,3333333333333;32,8086776733398;0,314011573791504;"GPFDA";101
0,0493060520973968;96,6666666666667;35,0868654251099;0,528748512268066;"Algo";101
NA;NA;0;0,00140285491943359;"One GP";101
2,31535436115138;100;24,3117005825043;0,326961994171143;"GPFDA";101
0,614421261381396;90;36,6451675891876;0,528799533843994;"Algo";101
NA;NA;0;0,00139260292053223;"One GP";101
3,79871715649109;100;18,3403327465057;0,345790147781372;"GPFDA";101
0,692348251108247;73,3333333333333;42,1185693740845;0,52737021446228;"Algo";101
NA;NA;0;0,00141763687133789;"One GP";101
1,00065199956499;100;23,0205516815186;0,332301139831543;"GPFDA";101
0,0925106535032489;96,6666666666667;36,9933905601501;0,526634454727173;"Algo";101
NA;NA;0;0,0013887882232666;"One GP";101
0,842838692095032;100;13,826292514801;0,3039710521698;"GPFDA";101
0,0877553309055949;100;37,4548189640045;0,619395971298218;"Algo";101
NA;NA;0;0,00142693519592285;"One GP";101
0,406180900156598;100;15,0220284461975;0,31730842590332;"GPFDA";101
0,122125559927084;96,6666666666667;43,3364491462708;0,530426025390625;"Algo";101
NA;NA;0;0,00139427185058594;"One GP";101
0,191931819657567;100;23,9885511398315;0,519018888473511;"GPFDA";101
0,683628679276107;100;46,8349645137787;0,578654527664185;"Algo";101
NA;NA;0;0,00145077705383301;"One GP";101
0,730101715161059;100;15,7962164878845;0,393678188323975;"GPFDA";101
0,152901564076853;96,6666666666667;38,4872155189514;0,628813028335571;"Algo";101
NA;NA;0;0,00145673751831055;"One GP";101
0,0865577800615251;100;24,8521430492401;0,335914611816406;"GPFDA";101
0,689300933112461;100;34,8769764900208;0,520368576049805;"Algo";101
NA;NA;0;0,00140810012817383;"One GP";101
0,793675653484979;100;24,4866962432861;0,311722755432129;"GPFDA";101
0,211781054781326;70;34,9384608268738;0,764932155609131;"Algo";101
NA;NA;0;0,00169062614440918;"One GP";101
0,350318091183324;100;24,6325445175171;0,396179676055908;"GPFDA";101
0,0171423103653179;100;45,3673107624054;0,535559415817261;"Algo";101
NA;NA;0;0,00139617919921875;"One GP";101
64,5733406810554;33,3333333333333;25,6199743747711;0,312939167022705;"GPFDA";101
0,202114847793675;100;35,6261880397797;0,532541275024414;"Algo";101
NA;NA;0;0,00141263008117676;"One GP";101
2,10682395068717;100;39,3647718429565;0,325649738311768;"GPFDA";101
0,544080022332185;56,6666666666667;35,2257685661316;0,626758813858032;"Algo";101
NA;NA;0;0,00145816802978516;"One GP";101
0,303062814595674;100;15,4869296550751;0,322282791137695;"GPFDA";101
0,773606505987555;90;62,1378574371338;0,515821933746338;"Algo";101
NA;NA;0;0,0112650394439697;"One GP";101
0,769199786712963;100;25,0469167232513;0,306333303451538;"GPFDA";101
0,0493689489999908;100;48,6344246864319;0,531424045562744;"Algo";101
NA;NA;0;0,00139141082763672;"One GP";101
0,171613548971966;100;21,9886050224304;0,321366548538208;"GPFDA";101
0,627721581794826;96,6666666666667;35,3184864521027;0,530933380126953;"Algo";101
NA;NA;0;0,00139784812927246;"One GP";101
0,598989637138914;100;24,6839845180511;0,301225900650024;"GPFDA";101
0,176740325297972;100;34,9416735172272;0,533202886581421;"Algo";101
NA;NA;0;0,0013890266418457;"One GP";101
0,209832407533419;100;27,4949479103088;0,333205461502075;"GPFDA";101
3,01150912614641;73,3333333333333;51,7116477489471;0,530796527862549;"Algo";101
NA;NA;0;0,00140380859375;"One GP";101
6,98007009317897;100;37,6966547966003;0,367855072021484;"GPFDA";101
0,0766742344958948;96,6666666666667;37,7782337665558;0,529704809188843;"Algo";101
NA;NA;0;0,00141048431396484;"One GP";101
0,187571992804949;100;12,7297682762146;0,323691129684448;"GPFDA";101
0,120108504916872;100;65,0764436721802;0,530343294143677;"Algo";101
NA;NA;0;0,00141119956970215;"One GP";101
0,145113015869667;100;23,9580175876617;0,31825065612793;"GPFDA";101
0,331158318720928;76,6666666666667;50,3461008071899;0,75468921661377;"Algo";101
NA;NA;0;0,001434326171875;"One GP";101
3,07157718385111;100;23,0872609615326;0,318218946456909;"GPFDA";101
0,023117262717757;100;42,0478262901306;0,689914703369141;"Algo";101
NA;NA;0;0,00182795524597168;"One GP";101
0,106573945678922;100;25,7964804172516;0,465281963348389;"GPFDA";101
0,115707732928639;96,6666666666667;37,4144766330719;0,568374156951904;"Algo";101
NA;NA;0;0,00147891044616699;"One GP";101
0,0388748859518755;100;23,9097371101379;0,371318578720093;"GPFDA";101
0,27050794132787;100;34,9519205093384;0,53463339805603;"Algo";101
NA;NA;0;0,00138568878173828;"One GP";101
5,76798227142126;100;25,0824339389801;0,323385000228882;"GPFDA";101
0,0921974614108167;86,6666666666667;36,891548871994;0,527824401855469;"Algo";101
NA;NA;0;0,00141406059265137;"One GP";101
2,84021484087908;100;23,5574855804443;0,313906669616699;"GPFDA";101
0,0239671407514386;96,6666666666667;38,2687525749207;0,774470090866089;"Algo";101
NA;NA;0;0,00141787528991699;"One GP";101
0,407143929135037;100;24,3541054725647;0,326143980026245;"GPFDA";101
0,192142387212501;100;37,9738652706146;0,5310959815979;"Algo";101
NA;NA;0;0,00139522552490234;"One GP";101
0,269721849880115;100;25,2896966934204;0,302172899246216;"GPFDA";101
1,58530603976078;60;36,2707464694977;0,536313772201538;"Algo";101
NA;NA;0;0,00140857696533203;"One GP";101
1,64366364349429;100;18,8863260746002;0,320279359817505;"GPFDA";101
0,0272497362066173;100;44,7314012050629;0,647668838500977;"Algo";101
NA;NA;0;0,00141787528991699;"One GP";101
0,0841639850151822;100;28,3496160507202;0,303986787796021;"GPFDA";101
0,798097919649282;93,3333333333333;39,2033350467682;0,53436541557312;"Algo";101
NA;NA;0;0,00147032737731934;"One GP";101
1,59242224256237;100;13,0879790782928;0,317066192626953;"GPFDA";101
0,0983665378116398;83,3333333333333;38,2761714458466;0,529098510742188;"Algo";101
NA;NA;0;0,00143003463745117;"One GP";101
0,149547589049765;100;22,6078863143921;0,336588144302368;"GPFDA";101
0,0508144615673818;100;38,0162086486816;0,554373264312744;"Algo";101
NA;NA;0;0,00173711776733398;"One GP";101
0,448871478061761;100;29,3966679573059;0,311789274215698;"GPFDA";101
0,0528612401680068;90;52,3966257572174;0,529701709747314;"Algo";101
NA;NA;0;0,00140547752380371;"One GP";101
0,485065966753571;100;23,4989354610443;0,33480167388916;"GPFDA";101
0,26630949032188;100;51,8378236293793;0,663878440856934;"Algo";101
NA;NA;0;0,0015559196472168;"One GP";101
1,42392540005979;100;20,5260162353516;0,341743230819702;"GPFDA";101
0,183794138326614;100;66,7549786567688;0,540554523468018;"Algo";101
NA;NA;0;0,00148296356201172;"One GP";101
0,232533922280047;100;24,4219155311584;0,414615392684937;"GPFDA";101
0,0407392605323284;90;39,0945386886597;0,551109075546265;"Algo";101
NA;NA;0;0,00148653984069824;"One GP";101
0,223189906044412;100;25,9836840629578;0,315932989120483;"GPFDA";101
0,169275073723455;93,3333333333333;35,4083559513092;1,06982111930847;"Algo";101
NA;NA;0;0,00153279304504395;"One GP";101
0,0608876029587604;100;23,6523270606995;0,315743446350098;"GPFDA";101
0,0482493192641693;100;42,0447716712952;0,525997877120972;"Algo";101
NA;NA;0;0,0013890266418457;"One GP";101
0,598618911506049;100;14,0183956623077;0,300477027893066;"GPFDA";101
