"MSE";"Ratio_IC";"Time_train";"Time_pred";"Method"
NA;NA;0;0,00156354904174805;"GPFDA"
1,25506027030983;77,2020725388601;18,7159266471863;0,129819631576538;"Algo"
NA;NA;0;0,00142049789428711;"One GP"
NA;NA;0;0,00142765045166016;"GPFDA"
2,06840865440379;83,7696335078534;19,3352527618408;0,431678771972656;"Algo"
NA;NA;0;0,0015113353729248;"One GP"
NA;NA;0;0,00143527984619141;"GPFDA"
1,21134920347286;61,025641025641;63,4513897895813;0,185622930526733;"Algo"
NA;NA;0;0,00146985054016113;"One GP"
NA;NA;0;0,00145578384399414;"GPFDA"
5,47043050969342;69,4736842105263;27,9732511043549;0,115961313247681;"Algo"
NA;NA;0;0,00144171714782715;"One GP"
NA;NA;0;0,00141763687133789;"GPFDA"
9,10315569324939;95,2127659574468;18,8226897716522;0,116132497787476;"Algo"
NA;NA;0;0,00143313407897949;"One GP"
NA;NA;0;0,00144243240356445;"GPFDA"
0,700626657545777;83,3333333333333;36,932962179184;0,116683959960938;"Algo"
NA;NA;0;0,00143671035766602;"One GP"
NA;NA;0;0,00142049789428711;"GPFDA"
0,339228326892093;95,4545454545455;39,1939787864685;0,128012418746948;"Algo"
NA;NA;0;0,00143289566040039;"One GP"
NA;NA;0;0,00143337249755859;"GPFDA"
0,623237881237584;95,3846153846154;37,3865852355957;0,117618560791016;"Algo"
NA;NA;0;0,00144648551940918;"One GP"
NA;NA;0;0,00141763687133789;"GPFDA"
1,12572477416865;99,4897959183673;19,3053262233734;0,11667275428772;"Algo"
NA;NA;0;0,00142884254455566;"One GP"
NA;NA;0;0,00144386291503906;"GPFDA"
2,4219551747516;59,0673575129534;63,3253157138824;0,117067813873291;"Algo"
NA;NA;0;0,00144529342651367;"One GP"
NA;NA;0;0,00142884254455566;"GPFDA"
21,0631778019491;41,4507772020725;18,9029734134674;0,116942167282104;"Algo"
NA;NA;0;0,00145244598388672;"One GP"
NA;NA;0;0,0014345645904541;"GPFDA"
0,503909925270457;83,5051546391753;18,6001570224762;0,115955829620361;"Algo"
NA;NA;0;0,0014495849609375;"One GP"
NA;NA;0;0,0014193058013916;"GPFDA"
0,943531963761368;77,720207253886;21,963139295578;0,127094984054565;"Algo"
NA;NA;0;0,00142049789428711;"One GP"
NA;NA;0;0,00143170356750488;"GPFDA"
0,615608347184374;92,3076923076923;27,3137629032135;0,116275310516357;"Algo"
NA;NA;0;0,00146698951721191;"One GP"
NA;NA;0;0,00142908096313477;"GPFDA"
1,77219818850442;98,4536082474227;55,5312268733978;0,1151123046875;"Algo"
NA;NA;0;0,00145125389099121;"One GP"
NA;NA;0;0,00143623352050781;"GPFDA"
3,59648328745602;98,9473684210526;47,0046010017395;0,117435216903687;"Algo"
NA;NA;0;0,00144124031066895;"One GP"
NA;NA;0;0,00143551826477051;"GPFDA"
2,42305872977292;64,9214659685864;27,0157661437988;0,547139883041382;"Algo"
NA;NA;0;0,00145459175109863;"One GP"
NA;NA;0;0,00143289566040039;"GPFDA"
1,59773915970782;99,492385786802;20,2361836433411;0,116537809371948;"Algo"
NA;NA;0;0,00144004821777344;"One GP"
NA;NA;0;0,00141739845275879;"GPFDA"
1,35612002488434;81,9587628865979;83,890992641449;0,136025667190552;"Algo"
NA;NA;0;0,00143957138061523;"One GP"
NA;NA;0;0,00142049789428711;"GPFDA"
0,105804892053985;100;58,1584520339966;0,11750602722168;"Algo"
NA;NA;0;0,00144147872924805;"One GP"
NA;NA;0;0,00143933296203613;"GPFDA"
0,57888322904343;91,1458333333333;37,0477740764618;0,115445613861084;"Algo"
NA;NA;0;0,00143742561340332;"One GP"
NA;NA;0;0,00143313407897949;"GPFDA"
1,38058049282156;77,1573604060914;37,2078342437744;0,117262125015259;"Algo"
NA;NA;0;0,00146317481994629;"One GP"
NA;NA;0;0,00143265724182129;"GPFDA"
1,52388395342754;56,3829787234042;65,1098124980927;0,115828990936279;"Algo"
NA;NA;0;0,00144243240356445;"One GP"
NA;NA;0;0,00143885612487793;"GPFDA"
0,696238975205821;48,4536082474227;65,953156709671;0,116367340087891;"Algo"
NA;NA;0;0,00144529342651367;"One GP"
NA;NA;0;0,00142502784729004;"GPFDA"
1,55407394077929;55,6701030927835;27,3533434867859;0,117146015167236;"Algo"
NA;NA;0;0,00145363807678223;"One GP"
NA;NA;0;0,00142836570739746;"GPFDA"
25,8932290426334;69,7916666666667;18,6947755813599;0,116414546966553;"Algo"
NA;NA;0;0,00145053863525391;"One GP"
NA;NA;0;0,00141692161560059;"GPFDA"
1,48549947468877;96,9072164948454;27,0977382659912;0,1156005859375;"Algo"
NA;NA;0;0,00143766403198242;"One GP"
NA;NA;0;0,00141811370849609;"GPFDA"
0,64326103931739;85,0515463917526;27,5805611610413;0,117248296737671;"Algo"
NA;NA;0;0,00146675109863281;"One GP"
NA;NA;0;0,00144410133361816;"GPFDA"
2,42331449169488;88,3838383838384;18,9527158737183;0,117103099822998;"Algo"
NA;NA;0;0,00143694877624512;"One GP"
NA;NA;0;0,00144410133361816;"GPFDA"
1,11639681180419;80;27,6679182052612;0,116288661956787;"Algo"
NA;NA;0;0,00146007537841797;"One GP"
NA;NA;0;0,00142240524291992;"GPFDA"
2,50349776671114;98,9583333333333;18,3412981033325;0,11967658996582;"Algo"
NA;NA;0;0,00145244598388672;"One GP"
NA;NA;0;0,00142335891723633;"GPFDA"
0,782486869492663;85,2631578947368;54,1048316955566;0,443550586700439;"Algo"
