"";"MSE";"Ratio_IC";"Time_train";"Time_pred";"Method";"M"
"936";2,92861412041726;100;5,89979863166809;0,0956740379333496;"GPFDA";21
"937";1,01217755669693;100;23,6752707958221;0,171855688095093;"Algo";21
"938";NA;NA;0;0,00190401077270508;"One GP";21
"939";6,43882334898887;100;5,80077075958252;0,0985367298126221;"GPFDA";21
"940";3,22680731548175;60;25,7500283718109;0,134931087493896;"Algo";21
"941";NA;NA;0;0,0016014575958252;"One GP";21
"942";1,44117082386421;100;5,37527990341187;0,0913980007171631;"GPFDA";21
"943";0,871332708929097;90;25,3550760746002;0,119425535202026;"Algo";21
"944";NA;NA;0;0,00162196159362793;"One GP";21
"945";0,750071066869322;100;5,34175586700439;0,105732202529907;"GPFDA";21
"946";0,267241569079135;100;22,8354158401489;0,277334928512573;"Algo";21
"947";NA;NA;0;0,00169515609741211;"One GP";21
"948";0,684921078873249;100;5,82594585418701;0,0970451831817627;"GPFDA";21
"949";1,79677546973866;100;22,7908546924591;0,137745141983032;"Algo";21
"950";NA;NA;0;0,00150322914123535;"One GP";21
"951";2,20029702785285;100;2,7778537273407;0,17841625213623;"GPFDA";21
"952";1,64313192089821;90;25,9838416576385;0,158910989761353;"Algo";21
"953";NA;NA;0;0,00164556503295898;"One GP";21
"954";2,0065981830197;100;7,31632852554321;0,0909066200256348;"GPFDA";21
"955";2,27507427492106;100;23,5011832714081;0,120728254318237;"Algo";21
"956";NA;NA;0;0,00169491767883301;"One GP";21
"957";3,12405595422795;100;3,6228985786438;0,0959029197692871;"GPFDA";21
"958";1,34296136996746;80;22,8884077072144;0,140630722045898;"Algo";21
"959";NA;NA;0;0,00147438049316406;"One GP";21
"960";3,23471379362019;100;2,92252779006958;0,0911450386047363;"GPFDA";21
"961";0,945440085916283;96,6666666666667;23,0265350341797;0,119871616363525;"Algo";21
"962";NA;NA;0;0,00163769721984863;"One GP";21
"963";0,516265195280026;100;5,66375803947449;0,0941038131713867;"GPFDA";21
"964";1,52617923644579;100;25,6174495220184;0,117664813995361;"Algo";21
"965";NA;NA;0;0,00158238410949707;"One GP";21
"966";0,72875043490379;100;2,85804128646851;0,102619886398315;"GPFDA";21
"967";0,725867761907758;100;33,7635245323181;0,127341508865356;"Algo";21
"968";NA;NA;0;0,00162982940673828;"One GP";21
"969";1,92731712527862;100;3,82317972183228;0,10424542427063;"GPFDA";21
"970";0,427735537412571;100;25,387491941452;0,159815788269043;"Algo";21
"971";NA;NA;0;0,0016176700592041;"One GP";21
"972";0,398523725555666;100;6,24514746665955;0,13139533996582;"GPFDA";21
"973";1,67393894465871;90;23,7692048549652;0,108944177627563;"Algo";21
"974";NA;NA;0;0,00142359733581543;"One GP";21
"975";2,71731430946644;100;4,76440715789795;0,095461368560791;"GPFDA";21
"976";1,56104762241786;100;23,7635776996613;0,133269071578979;"Algo";21
"977";NA;NA;0;0,00143289566040039;"One GP";21
"978";4,41262954526055;100;5,69390106201172;0,112860202789307;"GPFDA";21
"979";1,49812438418557;100;26,7392401695251;0,125044107437134;"Algo";21
"980";NA;NA;0;0,00149798393249512;"One GP";21
"981";0,551032496816156;100;4,94928336143494;0,105967283248901;"GPFDA";21
"982";0,866686291406721;100;21,5756895542145;0,109272003173828;"Algo";21
"983";NA;NA;0;0,00146651268005371;"One GP";21
"984";0,828494141126204;100;3,89324879646301;0,0818991661071777;"GPFDA";21
"985";1,04330591725001;100;21,3354952335358;0,110056400299072;"Algo";21
"986";NA;NA;0;0,00149393081665039;"One GP";21
"987";1,19631838247682;100;2,46034121513367;0,082249641418457;"GPFDA";21
"988";2,35321831974307;100;25,0997755527496;0,20210862159729;"Algo";21
"989";NA;NA;0;0,00147819519042969;"One GP";21
"990";3,04404256080614;100;3,18867039680481;0,0840415954589844;"GPFDA";21
"991";3,15417187902186;63,3333333333333;24,3012628555298;0,190511465072632;"Algo";21
"992";NA;NA;0;0,00144505500793457;"One GP";21
"993";3,37860585446646;100;4,86602830886841;0,106431484222412;"GPFDA";21
"994";0,827066052954445;100;31,3532831668854;0,115165710449219;"Algo";21
"995";NA;NA;0;0,0014197826385498;"One GP";21
"996";2,67056580967217;100;4,8724992275238;0,116900682449341;"GPFDA";21
"997";0,354097815301201;100;24,2502794265747;0,108009576797485;"Algo";21
"998";NA;NA;0;0,00143933296203613;"One GP";21
"999";0,402348301218119;100;2,58812808990479;0,0962114334106445;"GPFDA";21
"1000";1,03260975537902;100;26,1469831466675;0,109676361083984;"Algo";21
"1001";NA;NA;0;0,00142216682434082;"One GP";21
"1002";0,425091575027006;100;5,09176778793335;0,0825011730194092;"GPFDA";21
"1003";0,468245514100263;100;34,0416939258575;0,111032724380493;"Algo";21
"1004";NA;NA;0;0,00147891044616699;"One GP";21
"1005";0,391812410891367;100;4,99914240837097;0,0803258419036865;"GPFDA";21
"1006";1,12612210893574;100;23,8720698356628;0,10725736618042;"Algo";21
"1007";NA;NA;0;0,00142097473144531;"One GP";21
"1008";2,90083050624019;100;6,72810792922974;0,114325284957886;"GPFDA";21
"1009";2,74302402139804;83,3333333333333;28,0185213088989;0,108584880828857;"Algo";21
"1010";NA;NA;0;0,00145173072814941;"One GP";21
"1011";3,19547406850032;100;3,27977156639099;0,0976190567016602;"GPFDA";21
"1012";2,03592120787602;86,6666666666667;25,8188371658325;0,106300354003906;"Algo";21
"1013";NA;NA;0;0,00144481658935547;"One GP";21
"1014";2,19622686883928;100;3,0271623134613;0,109396934509277;"GPFDA";21
"1015";1,94733413134661;100;28,542337179184;0,145688772201538;"Algo";21
"1016";NA;NA;0;0,00140666961669922;"One GP";21
"1017";4,26997143850778;100;7,65495777130127;0,0941030979156494;"GPFDA";21
"1018";0,268931269835139;100;25,8845572471619;0,106089115142822;"Algo";21
"1019";NA;NA;0;0,00142574310302734;"One GP";21
"1020";0,306427128740962;100;5,30468988418579;0,0834321975708008;"GPFDA";21
"1021";0,803044443230432;100;22,7261266708374;0,120896339416504;"Algo";21
"1022";NA;NA;0;0,00144314765930176;"One GP";21
"1023";4,1363970711225;100;5,69005465507507;0,0802667140960693;"GPFDA";21
"1024";2,64583361740943;73,3333333333333;22,9573600292206;0,10692024230957;"Algo";21
"1025";NA;NA;0;0,00142359733581543;"One GP";21
"1026";3,07114133002341;100;5,2505738735199;0,0798168182373047;"GPFDA";21
"1027";0,216836298273331;100;25,6318905353546;0,225023508071899;"Algo";21
"1028";NA;NA;0;0,00144243240356445;"One GP";21
"1029";0,261221991134644;100;5,35599565505981;0,0803208351135254;"GPFDA";21
"1030";2,67165465383981;83,3333333333333;24,800980091095;0,107069969177246;"Algo";21
"1031";NA;NA;0;0,00143909454345703;"One GP";21
"1032";2,78517438197351;100;3,80175614356995;0,0814666748046875;"GPFDA";21
"1033";1,73674525141295;100;23,9710705280304;0,120802879333496;"Algo";21
"1034";NA;NA;0;0,00143599510192871;"One GP";21
"1035";1,51924734791292;100;5,55345606803894;0,139156341552734;"GPFDA";21
"1036";2,16140533800105;70;23,6623239517212;0,110059499740601;"Algo";21
"1037";NA;NA;0;0,00149226188659668;"One GP";21
"1038";2,23526131623487;100;5,97780561447144;0,0870029926300049;"GPFDA";21
"1039";0,329071734541221;100;21,901270866394;0,106188297271729;"Algo";21
"1040";NA;NA;0;0,00142502784729004;"One GP";21
"1041";0,204057066014073;100;5,09873485565186;0,0821323394775391;"GPFDA";21
"1042";0,335775810726048;100;26,453742980957;0,108031749725342;"Algo";21
"1043";NA;NA;0;0,00146317481994629;"One GP";21
"1044";1,14640686017381;100;4,73770570755005;0,0802769660949707;"GPFDA";21
"1045";0,45294316905845;100;24,0792779922485;0,120163679122925;"Algo";21
"1046";NA;NA;0;0,00149750709533691;"One GP";21
"1047";0,38351733024181;100;5,43586277961731;0,0821630954742432;"GPFDA";21
"1048";0,434237534227274;100;27,3484532833099;0,106870889663696;"Algo";21
"1049";NA;NA;0;0,00145387649536133;"One GP";21
"1050";1,39119082798806;100;5,30420470237732;0,0798962116241455;"GPFDA";21
"1051";0,725396090655809;96,6666666666667;34,4201710224152;0,107126235961914;"Algo";21
"1052";NA;NA;0;0,00143146514892578;"One GP";21
"1053";0,406156377571253;100;2,28150033950806;0,0842409133911133;"GPFDA";21
"1054";3,23684653220639;100;22,4421947002411;0,106154680252075;"Algo";21
"1055";NA;NA;0;0,00144147872924805;"One GP";21
"1056";6,76455990595011;100;4,81526303291321;0,103803873062134;"GPFDA";21
"1057";1,17704571002742;100;18,4074721336365;0,243065118789673;"Algo";21
"1058";NA;NA;0;0,0014493465423584;"One GP";21
"1059";1,57505708399566;100;4,72669053077698;0,110811233520508;"GPFDA";21
"1060";2,44475610544667;100;28,3561010360718;0,166038513183594;"Algo";21
"1061";NA;NA;0;0,00172543525695801;"One GP";21
"1062";2,42776715978463;100;7,71874356269836;0,0988767147064209;"GPFDA";21
"1063";0,825847491407703;100;30,886599779129;0,138710498809814;"Algo";21
"1064";NA;NA;0;0,00179696083068848;"One GP";21
"1065";1,07716112073259;100;4,85893774032593;0,144211292266846;"GPFDA";21
"1066";4,1649536353882;63,3333333333333;26,0160534381866;0,179015636444092;"Algo";21
"1067";NA;NA;0;0,00159668922424316;"One GP";21
"1068";3,05862554235082;100;5,01628494262695;0,0935137271881104;"GPFDA";21
"1069";6,35717597698582;73,3333333333333;32,4985055923462;0,167464733123779;"Algo";21
"1070";NA;NA;0;0,00166225433349609;"One GP";21
"1071";3,25629958204211;100;5,24413132667542;0,0942587852478027;"GPFDA";21
"1072";0,818836405185187;100;23,1866145133972;0,126606702804565;"Algo";21
"1073";NA;NA;0;0,00173807144165039;"One GP";21
"1074";0,779522774221542;100;5,66080379486084;0,0997543334960938;"GPFDA";21
"1075";2,02228793934775;83,3333333333333;25,4405519962311;0,167508840560913;"Algo";21
"1076";NA;NA;0;0,00164079666137695;"One GP";21
"1077";8,72990454580207;100;6,39170455932617;0,0972204208374023;"GPFDA";21
"1078";1,77052736059969;100;31,8217811584473;0,120466470718384;"Algo";21
"1079";NA;NA;0;0,00159287452697754;"One GP";21
"1080";5,98664913199086;100;3,27726912498474;0,0891103744506836;"GPFDA";21
"1081";0,45396760076136;100;26,1508960723877;0,148108959197998;"Algo";21
"1082";NA;NA;0;0,00145959854125977;"One GP";21
"1083";1,69538153661049;100;5,0763680934906;0,0824596881866455;"GPFDA";21
"1084";0,830395239053756;100;25,5769999027252;0,107866764068604;"Algo";21
"1085";NA;NA;0;0,00144767761230469;"One GP";21
"1086";7,01195936910939;100;5,15265488624573;0,0955154895782471;"GPFDA";21
"1087";1,88976278421212;100;29,9161925315857;0,127469778060913;"Algo";21
"1088";NA;NA;0;0,00146365165710449;"One GP";21
"1089";1,37428757448759;100;7,83547353744507;0,0847532749176025;"GPFDA";21
"1090";0,452457522308887;100;23,9358122348785;0,114847183227539;"Algo";21
"1091";NA;NA;0;0,0015263557434082;"One GP";21
"1092";0,923707472231688;100;4,1749894618988;0,0820319652557373;"GPFDA";21
"1093";0,946979291709784;100;25,5811240673065;0,108565330505371;"Algo";21
"1094";NA;NA;0;0,00152945518493652;"One GP";21
"1095";1,67693471581781;100;4,78503608703613;0,0810744762420654;"GPFDA";21
"1096";0,593679578027174;100;22,4531590938568;0,106678247451782;"Algo";21
"1097";NA;NA;0;0,00144004821777344;"One GP";21
"1098";0,789315841213891;100;4,94195508956909;0,097639799118042;"GPFDA";21
"1099";2,43708353968814;80;27,4053981304169;0,106665134429932;"Algo";21
"1100";NA;NA;0;0,00143194198608398;"One GP";21
"1101";2,92738405931943;100;6,52796840667725;0,109243154525757;"GPFDA";21
"1102";0,810196911133452;100;26,3128144741058;0,152956008911133;"Algo";21
"1103";NA;NA;0;0,00145792961120605;"One GP";21
"1104";0,773982294386714;100;8,09841394424438;0,0862717628479004;"GPFDA";21
"1105";0,651408433035391;100;30,0384151935577;0,174230575561523;"Algo";21
"1106";NA;NA;0;0,00146293640136719;"One GP";21
"1107";0,874211342514608;100;4,76307916641235;0,0869176387786865;"GPFDA";21
"1108";0,380278868234094;100;23,588033914566;0,154399871826172;"Algo";21
"1109";NA;NA;0;0,00149321556091309;"One GP";21
"1110";0,358241023020541;100;5,30543971061707;0,0843746662139893;"GPFDA";21
"1111";2,92113007413469;63,3333333333333;23,727920293808;0,284378290176392;"Algo";21
"1112";NA;NA;0;0,00148725509643555;"One GP";21
"1113";3,16450769780308;100;2,38766503334045;0,0818679332733154;"GPFDA";21
"1114";2,48011022888369;100;36,6631944179535;0,108432292938232;"Algo";21
"1115";NA;NA;0;0,00152111053466797;"One GP";21
"1116";2,15562179446259;100;6,23396515846252;0,0824079513549805;"GPFDA";21
"1117";2,62405890425473;56,6666666666667;23,0167284011841;0,174575090408325;"Algo";21
"1118";NA;NA;0;0,00152802467346191;"One GP";21
"1119";1,46816807750612;100;3,23195695877075;0,085141658782959;"GPFDA";21
"1120";0,816318083809052;100;28,2840294837952;0,142542362213135;"Algo";21
"1121";NA;NA;0;0,00140976905822754;"One GP";21
"1122";0,784635344844178;100;5,01966238021851;0,0847702026367188;"GPFDA";21
"1123";1,1289418136084;100;29,6336162090302;0,107038259506226;"Algo";21
"1124";NA;NA;0;0,00144743919372559;"One GP";21
"1125";3,21068433437818;100;5,44583368301392;0,0807218551635742;"GPFDA";21
"1126";0,877404833697823;100;32,6728818416595;0,116092205047607;"Algo";21
"1127";NA;NA;0;0,00144529342651367;"One GP";21
"1128";1,28081240916335;100;4,49966502189636;0,0932190418243408;"GPFDA";21
"1129";1,51014223901695;93,3333333333333;24,0951297283173;0,205204010009766;"Algo";21
"1130";NA;NA;0;0,00142216682434082;"One GP";21
"1131";1,76330026727767;100;5,02658486366272;0,082115650177002;"GPFDA";21
"1132";0,148208692115759;100;23,0464494228363;0,106936931610107;"Algo";21
"1133";NA;NA;0;0,00143122673034668;"One GP";21
"1134";0,377213063431463;100;8,86008477210999;0,0803639888763428;"GPFDA";21
"1135";2,11981170201636;100;23,3910999298096;0,108160018920898;"Algo";21
"1136";NA;NA;0;0,00143051147460938;"One GP";21
"1137";3,51332397725865;100;2,71708583831787;0,0960760116577148;"GPFDA";21
"1138";3,46936159801127;83,3333333333333;23,0892698764801;0,120628833770752;"Algo";21
"1139";NA;NA;0;0,00143241882324219;"One GP";21
"1140";1,04888951495035;100;2,5057532787323;0,0812599658966064;"GPFDA";21
"1141";2,21931333618976;100;26,559201002121;0,594488382339478;"Algo";21
"1142";NA;NA;0;0,00142335891723633;"One GP";21
"1143";2,4434157688553;100;2,6171760559082;0,0922939777374268;"GPFDA";21
"1144";0,543958129782325;100;27,7012898921967;0,128024101257324;"Algo";21
"1145";NA;NA;0;0,00145649909973145;"One GP";21
"1146";1,20907524329051;100;5,14248418807983;0,0859408378601074;"GPFDA";21
"1147";1,73134418653278;80;24,362046957016;0,115633010864258;"Algo";21
"1148";NA;NA;0;0,00176668167114258;"One GP";21
"1149";1,10470155153438;100;4,98889827728271;0,0985610485076904;"GPFDA";21
"1150";1,73886587539732;76,6666666666667;23,6843025684357;0,135837316513062;"Algo";21
"1151";NA;NA;0;0,00145483016967773;"One GP";21
"1152";1,10209818067366;100;4,93730568885803;0,0824918746948242;"GPFDA";21
"1153";0,330039122985357;100;24,9051277637482;0,108484506607056;"Algo";21
"1154";NA;NA;0;0,00146055221557617;"One GP";21
"1155";1,94223546124375;100;6,6626889705658;0,0828423500061035;"GPFDA";21
"1156";1,31346696316728;100;26,1250278949738;0,179449796676636;"Algo";21
"1157";NA;NA;0;0,00156927108764648;"One GP";21
"1158";0,903610595994079;100;3,68622016906738;0,131678342819214;"GPFDA";21
"1159";1,21964296554451;76,6666666666667;11,1240434646606;0,113956928253174;"Algo";21
"1160";NA;NA;0;0,00157427787780762;"One GP";21
"1161";0,780117666591658;100;4,58813095092773;0,0908408164978027;"GPFDA";21
"1162";0,413989607313844;100;13,0160386562347;0,328381776809692;"Algo";21
"1163";NA;NA;0;0,00166678428649902;"One GP";21
"1164";0,91884670966222;100;4,24061894416809;0,0929279327392578;"GPFDA";21
"1165";1,11392819690539;73,3333333333333;11,7233200073242;0,13008713722229;"Algo";21
"1166";NA;NA;0;0,00162053108215332;"One GP";21
"1167";1,37718527635316;100;4,45749425888062;0,0960395336151123;"GPFDA";21
"1168";1,0706474342978;100;11,5118060112;0,124273061752319;"Algo";21
"1169";NA;NA;0;0,00146627426147461;"One GP";21
"1170";11,7613827225694;100;4,62593603134155;0,0839147567749023;"GPFDA";21
"1171";1,29726550569565;100;11,3216278553009;0,134196281433105;"Algo";21
"1172";NA;NA;0;0,00161170959472656;"One GP";21
"1173";1,6974362749617;100;3,08411478996277;0,153678178787231;"GPFDA";21
"1174";2,06144186105283;66,6666666666667;13,5566735267639;0,157156229019165;"Algo";21
"1175";NA;NA;0;0,00190448760986328;"One GP";21
"1176";1,70665088911178;100;6,33728003501892;0,101528406143188;"GPFDA";21
"1177";0,470790743392426;100;10,7019777297974;0,129401206970215;"Algo";21
"1178";NA;NA;0;0,00165414810180664;"One GP";21
"1179";0,439002587196688;100;2,71651816368103;0,109645843505859;"GPFDA";21
"1180";1,78882959514488;96,6666666666667;10,4276471138;0,141430139541626;"Algo";21
"1181";NA;NA;0;0,00181770324707031;"One GP";21
"1182";15,8143830574834;100;5,00017356872559;0,231540203094482;"GPFDA";21
"1183";0,871457457831205;100;11,957291841507;0,241557121276855;"Algo";21
"1184";NA;NA;0;0,00166893005371094;"One GP";21
"1185";1,20933346565718;100;3,97907829284668;0,0968184471130371;"GPFDA";21
"1186";0,509706582419565;100;11,6887536048889;0,123040676116943;"Algo";21
"1187";NA;NA;0;0,0016472339630127;"One GP";21
"1188";0,825482868073416;100;4,90233135223389;0,0976667404174805;"GPFDA";21
"1189";0,813128361723044;100;11,0394537448883;0,169701337814331;"Algo";21
"1190";NA;NA;0;0,00180745124816895;"One GP";21
"1191";2,08624299697129;100;4,93240404129028;0,116297721862793;"GPFDA";21
"1192";1,28484634718232;100;11,3668580055237;0,204376459121704;"Algo";21
"1193";NA;NA;0;0,00161361694335938;"One GP";21
"1194";1,45187565853161;100;5,05550670623779;0,0958731174468994;"GPFDA";21
"1195";0,851186345462307;100;10,8077890872955;0,123023748397827;"Algo";21
"1196";NA;NA;0;0,00166654586791992;"One GP";21
"1197";0,704036863549407;100;5,67821359634399;0,0963654518127441;"GPFDA";21
"1198";1,41234961217166;100;12,8484523296356;0,154738664627075;"Algo";21
"1199";NA;NA;0;0,00161170959472656;"One GP";21
"1200";2,94464843840661;100;2,35424757003784;0,111534595489502;"GPFDA";21
