"";"MSE";"Ratio_IC";"Time_train";"Time_pred";"Method"
"162";2,1405301171914;93,3333333333333;4,85178136825562;0,0862014293670654;"GPFDA"
"163";0,167071771291627;100;10,7554502487183;0,106607675552368;"Algo"
"164";NA;NA;0;0,00142312049865723;"One GP"
"165";3,02779106023007;100;5,12327361106873;0,0855214595794678;"GPFDA"
"166";2,54421574119012;100;14,3724343776703;0,12309741973877;"Algo"
"167";NA;NA;0;0,00143170356750488;"One GP"
"168";2,64304968038908;100;2,91910195350647;0,179618358612061;"GPFDA"
"169";11,4658630119888;60;11,9225463867188;0,127042770385742;"Algo"
"170";NA;NA;0;0,00145745277404785;"One GP"
"171";18,924345796;100;2,98496770858765;0,0843949317932129;"GPFDA"
"172";0,815204753510677;83,3333333333333;11,858060836792;0,107457876205444;"Algo"
"173";NA;NA;0;0,00146579742431641;"One GP"
"174";0,67314004042551;100;2,23751187324524;0,0822083950042725;"GPFDA"
"175";0,104940177794715;100;12,7732269763947;0,294251918792725;"Algo"
"176";NA;NA;0;0,00144600868225098;"One GP"
"177";0,262020498319856;100;2,60647201538086;0,097524881362915;"GPFDA"
"178";0,0614263466114774;100;19,6989307403564;0,119219541549683;"Algo"
"179";NA;NA;0;0,00152873992919922;"One GP"
"180";2,06873253523172;100;4,88615489006042;0,0859184265136719;"GPFDA"
"181";3,26396404035307;80;23,3542814254761;0,109548568725586;"Algo"
"182";NA;NA;0;0,00153303146362305;"One GP"
"183";1,70519896359387;100;3,36169528961182;0,0876913070678711;"GPFDA"
"184";0,135709789096654;100;11,4225444793701;0,150219440460205;"Algo"
"185";NA;NA;0;0,00145316123962402;"One GP"
"186";0,560874637117796;100;5,07433533668518;0,0942661762237549;"GPFDA"
"187";1,14690738130098;86,6666666666667;11,556272983551;0,220193147659302;"Algo"
"188";NA;NA;0;0,00155282020568848;"One GP"
"189";1,61841836880262;100;3,72432637214661;0,0946147441864014;"GPFDA"
"190";0,17423965846394;93,3333333333333;13,306813955307;0,513358592987061;"Algo"
"191";NA;NA;0;0,00176095962524414;"One GP"
"192";0,210456901234302;100;3,77218174934387;0,100405216217041;"GPFDA"
"193";3,75365326671609;93,3333333333333;11,0931198596954;0,346917629241943;"Algo"
"194";NA;NA;0;0,00167942047119141;"One GP"
"195";7,74388611602706;100;2,28648161888123;0,0978109836578369;"GPFDA"
"196";0,834306420701969;100;12,0181698799133;0,119618892669678;"Algo"
"197";NA;NA;0;0,00165367126464844;"One GP"
"198";2,85532175923834;100;3,04552459716797;0,207140445709229;"GPFDA"
"199";0,303483025747266;100;14,8270156383514;0,120999336242676;"Algo"
"200";NA;NA;0;0,0014948844909668;"One GP"
"201";0,592095003455839;100;5,27560901641846;0,083967924118042;"GPFDA"
"202";0,316008952581234;100;11,7944579124451;0,10975193977356;"Algo"
"203";NA;NA;0;0,00189518928527832;"One GP"
"204";0,151470702279667;100;4,56742262840271;0,0827083587646484;"GPFDA"
"205";0,0432036698020286;100;19,799880027771;0,105164766311646;"Algo"
"206";NA;NA;0;0,00141668319702148;"One GP"
"207";0,0406378789426387;100;5,17108416557312;0,0819838047027588;"GPFDA"
"208";0,505790590726098;100;17,9621577262878;0,114237308502197;"Algo"
"209";NA;NA;0;0,00158238410949707;"One GP"
"210";3,10664526376942;100;6,36551403999329;0,0874953269958496;"GPFDA"
"211";0,523999211354344;96,6666666666667;10,4226703643799;0,126846313476562;"Algo"
"212";NA;NA;0;0,0211749076843262;"One GP"
"213";1,45176870857034;100;4,45701360702515;0,082268238067627;"GPFDA"
"214";0,968537845404132;100;12,5354886054993;0,444212675094604;"Algo"
"215";NA;NA;0;0,00144004821777344;"One GP"
"216";2,15156469928998;100;2,67681980133057;0,210533142089844;"GPFDA"
"217";2,33430191446877;100;11,3022241592407;0,120513200759888;"Algo"
"218";NA;NA;0;0,00146913528442383;"One GP"
"219";3,97354537206802;100;4,87005829811096;0,0846867561340332;"GPFDA"
"220";0,147384638077713;100;31,4027917385101;0,221020936965942;"Algo"
"221";NA;NA;0;0,00142598152160645;"One GP"
"222";2,25377156244332;100;4,90397167205811;0,0852253437042236;"GPFDA"
"223";1,42024969914883;93,3333333333333;12,1128106117249;0,195576906204224;"Algo"
"224";NA;NA;0;0,00759053230285645;"One GP"
"225";1,1622743694015;100;2,66394424438477;0,14187216758728;"GPFDA"
"226";0,9478966199025;83,3333333333333;16,6826763153076;0,221439123153687;"Algo"
"227";NA;NA;0;0,00143098831176758;"One GP"
"228";0,829508156782277;100;4,77535200119019;0,0840044021606445;"GPFDA"
"229";0,41758834228036;100;11,062819480896;0,106286764144897;"Algo"
"230";NA;NA;0;0,00141191482543945;"One GP"
"231";0,0825038126775361;100;4,78721690177917;0,0833148956298828;"GPFDA"
"232";4,64175230322223;100;15,0600702762604;0,115166902542114;"Algo"
"233";NA;NA;0;0,00140976905822754;"One GP"
"234";4,38281032180546;100;3,12873339653015;0,172516822814941;"GPFDA"
"235";0,323760317750459;100;10,1251769065857;0,13942551612854;"Algo"
"236";NA;NA;0;0,00149226188659668;"One GP"
"237";6,66811180193046;100;5,62000489234924;0,0823311805725098;"GPFDA"
"238";6,34104113260964;46,6666666666667;12,5749406814575;0,108236074447632;"Algo"
"239";NA;NA;0;0,00146102905273438;"One GP"
"240";3,49976990433661;100;2,67863535881042;0,124648094177246;"GPFDA"
"241";0,136028221259617;93,3333333333333;14,5442130565643;0,115072965621948;"Algo"
"242";NA;NA;0;0,00146794319152832;"One GP"
"243";1,1829066309209;96,6666666666667;4,66420888900757;0,0897111892700195;"GPFDA"
"244";1,04699955491482;100;11,9234414100647;0,127470254898071;"Algo"
"245";NA;NA;0;0,00162386894226074;"One GP"
"246";1,90612018378616;100;2,79344606399536;0,160861730575562;"GPFDA"
"247";1,77767710427747;86,6666666666667;12,6137802600861;0,133165597915649;"Algo"
"248";NA;NA;0;0,00170063972473145;"One GP"
"249";5,53522353528398;100;5,0026524066925;0,139379978179932;"GPFDA"
"250";14,5285836229882;63,3333333333333;14,6793386936188;0,132773876190186;"Algo"
"251";NA;NA;0;0,0018465518951416;"One GP"
"252";5,67526599866684;100;4,70536661148071;0,120285272598267;"GPFDA"
"253";0,916687675461341;100;13,5049822330475;0,12012767791748;"Algo"
"254";NA;NA;0;0,0016481876373291;"One GP"
"255";0,975659979747779;100;4,43809914588928;0,135548114776611;"GPFDA"
"256";0,164939609019191;100;12,850786447525;0,35543155670166;"Algo"
"257";NA;NA;0;0,0015566349029541;"One GP"
"258";0,30467761227227;100;4,28792715072632;0,109980583190918;"GPFDA"
"259";0,0744242109642585;96,6666666666667;12,8396329879761;0,111754655838013;"Algo"
"260";NA;NA;0;0,00147652626037598;"One GP"
"261";8,27085642221912;73,3333333333333;4,98019623756409;0,0826287269592285;"GPFDA"
"262";2,8270966773564;76,6666666666667;11,3272733688354;0,106344699859619;"Algo"
"263";NA;NA;0;0,00142979621887207;"One GP"
"264";1,47596803995686;100;4,69522666931152;0,0811121463775635;"GPFDA"
"265";1,82884884424667;100;16,1141810417175;0,200151681900024;"Algo"
"266";NA;NA;0;0,00154995918273926;"One GP"
"267";3,90779110389753;100;5,59659218788147;0,0870144367218018;"GPFDA"
"268";6,7330056323087;23,3333333333333;22,1606554985046;0,310968160629272;"Algo"
"269";NA;NA;0;0,00142931938171387;"One GP"
"270";0,807430287950465;100;4,96350765228271;0,0819127559661865;"GPFDA"
"271";0,087575197562034;100;11,8122591972351;0,195120096206665;"Algo"
"272";NA;NA;0;0,00142765045166016;"One GP"
"273";1,44001772614251;100;4,90676307678223;0,0905163288116455;"GPFDA"
"274";1,22743118269197;100;13,1611003875732;0,107789516448975;"Algo"
"275";NA;NA;0;0,00143933296203613;"One GP"
"276";1,58963818461961;100;2,29140663146973;0,0829555988311768;"GPFDA"
"277";9,94775496237663;93,3333333333333;14,9643993377686;0,106267929077148;"Algo"
"278";NA;NA;0;0,00144076347351074;"One GP"
"279";18,0153212952835;100;4,99238014221191;0,0816328525543213;"GPFDA"
"280";7,72407340027263;100;12,6628613471985;0,172776222229004;"Algo"
"281";NA;NA;0;0,00144362449645996;"One GP"
"282";3,5044080222436;100;3,78195285797119;0,0807504653930664;"GPFDA"
"283";0,381898689769076;86,6666666666667;13,4076750278473;0,155993223190308;"Algo"
"284";NA;NA;0;0,0014197826385498;"One GP"
"285";0,44152716271412;100;4,39838552474976;0,0830008983612061;"GPFDA"
"286";0,361001780680728;100;12,7795383930206;0,108319044113159;"Algo"
"287";NA;NA;0;0,0014340877532959;"One GP"
"288";0,77165993854145;100;2,66444277763367;0,0851266384124756;"GPFDA"
"289";0,33170403516909;100;12,5462663173676;0,378181934356689;"Algo"
"290";NA;NA;0;0,00142669677734375;"One GP"
"291";1,1752469944001;100;4,75878739356995;0,210795640945435;"GPFDA"
"292";0,219916187893062;80;15,2104208469391;0,115448713302612;"Algo"
"293";NA;NA;0;0,00145673751831055;"One GP"
"294";0,578847503530698;100;4,29676246643066;0,0931582450866699;"GPFDA"
"295";0,323749496975336;93,3333333333333;37,4730038642883;0,111037254333496;"Algo"
"296";NA;NA;0;0,00164699554443359;"One GP"
"297";2,24184636986121;100;4,38051819801331;0,159699440002441;"GPFDA"
"298";2,13710877669296;100;15,1645805835724;0,108414649963379;"Algo"
"299";NA;NA;0;0,00155949592590332;"One GP"
"300";2,299924126761;100;4,81652069091797;0,0990097522735596;"GPFDA"
