"MSE";"Ratio_IC";"Time_train";"Time_pred";"Method"
0,0959149843098706;83,3333333333333;36,9448504447937;0,106127738952637;"Algo"
NA;NA;0;0,00142097473144531;"One GP"
0,649688433842257;100;4,34952569007874;0,0791158676147461;"GPFDA"
0,55992696604452;56,6666666666667;66,009069442749;0,105744361877441;"Algo"
NA;NA;0;0,00141215324401855;"One GP"
3,66596277283404;100;2,43594336509705;0,0997366905212402;"GPFDA"
0,0825047066568659;100;36,9673595428467;0,105035781860352;"Algo"
NA;NA;0;0,00141787528991699;"One GP"
0,0998679524421848;100;4,3238000869751;0,088381290435791;"GPFDA"
0,629587188342122;60;35,9520292282104;0,106040477752686;"Algo"
NA;NA;0;0,00150537490844727;"One GP"
1,73906595759197;100;4,44765973091125;0,0810863971710205;"GPFDA"
0,437662653345374;76,6666666666667;45,5200145244598;0,106210470199585;"Algo"
NA;NA;0;0,00141310691833496;"One GP"
5,95767797915011;100;4,94258689880371;0,0969977378845215;"GPFDA"
0,660015848600656;50;47,9679024219513;0,105508804321289;"Algo"
NA;NA;0;0,00142955780029297;"One GP"
2,88452703542755;100;4,77150774002075;0,0811281204223633;"GPFDA"
0,0990016304176543;100;27,495792388916;0,105332851409912;"Algo"
NA;NA;0;0,00145936012268066;"One GP"
2,34014667653463;100;4,5438015460968;0,0938973426818848;"GPFDA"
0,195569040478823;100;18,281614780426;0,105587482452393;"Algo"
NA;NA;0;0,00140976905822754;"One GP"
1,16349111885234;100;2,85112023353577;0,0842435359954834;"GPFDA"
0,258487970334099;90;27,4881389141083;0,19331431388855;"Algo"
NA;NA;0;0,00142073631286621;"One GP"
0,271641723298444;100;2,98897051811218;0,0827822685241699;"GPFDA"
0,3367249307229;50;53,5793354511261;0,105844736099243;"Algo"
NA;NA;0;0,00141716003417969;"One GP"
1,54146746096862;100;3,3715717792511;0,0808837413787842;"GPFDA"
0,465989594730422;56,6666666666667;36,8077518939972;0,115717649459839;"Algo"
NA;NA;0;0,00143837928771973;"One GP"
1,07507159175088;100;2,76842284202576;0,0797264575958252;"GPFDA"
0,115096182663447;100;36,3416082859039;0,122748374938965;"Algo"
NA;NA;0;0,00139975547790527;"One GP"
1,16936135099527;100;4,60950994491577;0,0791151523590088;"GPFDA"
0,877904862460788;43,3333333333333;36,0518500804901;0,106329679489136;"Algo"
NA;NA;0;0,00141239166259766;"One GP"
0,642736315380969;100;2,93326258659363;0,0834858417510986;"GPFDA"
0,483817126762241;83,3333333333333;47,9796631336212;0,106467723846436;"Algo"
NA;NA;0;0,00143098831176758;"One GP"
5,4666200941197;100;4,47633481025696;0,0791130065917969;"GPFDA"
0,195606093444306;100;36,0944757461548;0,131505250930786;"Algo"
NA;NA;0;0,00144410133361816;"One GP"
4,23672772031386;100;5,91934084892273;0,079329252243042;"GPFDA"
0,296832269877533;63,3333333333333;39,742436170578;0,105731964111328;"Algo"
NA;NA;0;0,00142049789428711;"One GP"
2,04237670519821;100;2,27408766746521;0,0789914131164551;"GPFDA"
0,476358021818887;66,6666666666667;218,475061893463;0,106451749801636;"Algo"
NA;NA;0;0,00143003463745117;"One GP"
2,00663248289905;100;2,55157971382141;0,0791940689086914;"GPFDA"
0,232776557607989;96,6666666666667;28,6957886219025;0,107409238815308;"Algo"
NA;NA;0;0,00144767761230469;"One GP"
0,353470724754127;100;2,28449106216431;0,0985503196716309;"GPFDA"
0,440177682888251;53,3333333333333;27,6397383213043;0,114437818527222;"Algo"
NA;NA;0;0,00140190124511719;"One GP"
1,77929664605726;100;2,14566826820374;0,0815548896789551;"GPFDA"
1,48843064183647;50;35,9721810817719;0,105854034423828;"Algo"
NA;NA;0;0,00145626068115234;"One GP"
3,16142018748107;100;4,51572513580322;0,079556941986084;"GPFDA"
0,221675529283877;90;55,732677936554;0,161751270294189;"Algo"
NA;NA;0;0,0014336109161377;"One GP"
1,05836966904939;100;2,75735354423523;0,0981054306030273;"GPFDA"
0,13295354575425;100;38,063907623291;0,124230861663818;"Algo"
NA;NA;0;0,00143027305603027;"One GP"
4,885516740689;100;4,97412490844727;0,0795812606811523;"GPFDA"
0,173075087138514;93,3333333333333;37,2748076915741;0,114485025405884;"Algo"
NA;NA;0;0,00143027305603027;"One GP"
0,594767085694736;100;2,71199083328247;0,0798063278198242;"GPFDA"
1,30499579844549;23,3333333333333;36,0720720291138;0,105750560760498;"Algo"
