"";"MSE";"Ratio_IC";"Time_train";"Time_pred";"Method"
"261";3,63902700367139;100;4,85753631591797;0,101236820220947;"GPFDA"
"262";0,117597590210659;100;69,861335515976;0,147942543029785;"Algo"
"263";NA;NA;0;0,00140929222106934;"One GP"
"264";2,18015277899327;100;2,10119128227234;0,0969400405883789;"GPFDA"
"265";1,55863069709415;83,3333333333333;55,5981431007385;0,215735673904419;"Algo"
"266";NA;NA;0;0,00144743919372559;"One GP"
"267";4,71699351945617;100;2,38455033302307;0,0835442543029785;"GPFDA"
"268";0,230484032962761;83,3333333333333;54,9356830120087;0,108238697052002;"Algo"
"269";NA;NA;0;0,00145840644836426;"One GP"
"270";3,34882479340306;100;2,8962721824646;0,0862905979156494;"GPFDA"
"271";0,0986281302336603;100;82,9942696094513;0,107952356338501;"Algo"
"272";NA;NA;0;0,00147104263305664;"One GP"
"273";1,39098744972412;100;3,94476795196533;0,0845930576324463;"GPFDA"
"274";0,87884360457519;36,6666666666667;55,1520466804504;0,140243053436279;"Algo"
"275";NA;NA;0;0,00145578384399414;"One GP"
"276";2,06567052152609;100;2,61041879653931;0,0913183689117432;"GPFDA"
"277";0,465510915872737;70;72,3615746498108;0,106832027435303;"Algo"
"278";NA;NA;0;0,00144290924072266;"One GP"
"279";0,608662053043835;100;5,62047266960144;0,0830624103546143;"GPFDA"
"280";0,32577212796834;80;53,8804631233215;0,107385635375977;"Algo"
"281";NA;NA;0;0,00147700309753418;"One GP"
"282";1,84455368101031;100;4,45261025428772;0,085491418838501;"GPFDA"
"283";0,674601141547478;50;58,4251191616058;0,107892274856567;"Algo"
"284";NA;NA;0;0,00149440765380859;"One GP"
"285";2,2328851842157;100;2,4606945514679;0,0852458477020264;"GPFDA"
"286";0,228570163698293;63,3333333333333;56,6295642852783;0,139295816421509;"Algo"
"287";NA;NA;0;0,00145483016967773;"One GP"
"288";4,15799418890994;100;5,0113160610199;0,107005834579468;"GPFDA"
"289";0,427007926549362;60;44,1170177459717;0,107119560241699;"Algo"
"290";NA;NA;0;0,00147056579589844;"One GP"
"291";1,97745115839074;100;2,94951176643372;0,0826539993286133;"GPFDA"
"292";0,190882221369532;100;55,5467925071716;0,215203046798706;"Algo"
"293";NA;NA;0;0,00142836570739746;"One GP"
"294";4,68555781230385;100;4,29488182067871;0,140592098236084;"GPFDA"
"295";0,180061681213797;100;56,726749420166;0,107392549514771;"Algo"
"296";NA;NA;0;0,00146579742431641;"One GP"
"297";0,550102584882762;100;2,25718951225281;0,0948925018310547;"GPFDA"
"298";0,725141050147753;60;55,8412327766418;0,105602264404297;"Algo"
"299";NA;NA;0;0,00143885612487793;"One GP"
"300";0,568317853674434;100;2,48989129066467;0,0806307792663574;"GPFDA"
