"";"MSE";"Ratio_IC";"Time_train";"Time_pred";"Method";"N"
"3657";56,5292501999511;100;2,42914342880249;0,0353944301605225;"GPFDA";13
"3658";7,71724664414791;80;30,9946513175964;0,232380628585815;"Algo";13
"3659";298,248741905159;0;0;0,612273216247559;"One GP";13
"3660";16,1772656818519;80;4,6032452583313;0,0383138656616211;"GPFDA";13
"3661";5,53422798265215;100;15,4817769527435;0,119797945022583;"Algo";13
"3662";22,0869422614978;100;0;0,614651441574097;"One GP";13
"3663";6,05877099182909;100;2,10303831100464;0,0384116172790527;"GPFDA";13
"3664";18,8370159270968;100;25,3716232776642;0,116796970367432;"Algo";13
"3665";286,445631707913;40;0;0,616730690002441;"One GP";13
"3666";17,2162933867669;100;2,34650421142578;0,0359525680541992;"GPFDA";13
