"MSE";"Ratio_IC";"Time_train";"Time_pred";"Method"
NA;NA;0;0,00188136100769043;"One GP"
NA;NA;0;0,00181794166564941;"GPFDA"
1,2153826900546;95,7219251336899;14,6808652877808;0,145468235015869;"Algo"
NA;NA;0;0,00180768966674805;"One GP"
NA;NA;0;0,00180673599243164;"GPFDA"
0,927110421502015;97,3262032085562;13,515941619873;0,145450592041016;"Algo"
NA;NA;0;0,00175619125366211;"One GP"
NA;NA;0;0,00172996520996094;"GPFDA"
0,3747288950797;96,9072164948454;12,9460828304291;0,15160346031189;"Algo"
NA;NA;0;0,00156664848327637;"One GP"
NA;NA;0;0,00154232978820801;"GPFDA"
0,365675202111962;100;13,1862514019012;0,13419771194458;"Algo"
NA;NA;0;0,00162315368652344;"One GP"
NA;NA;0;0,00158905982971191;"GPFDA"
2,82591834491092;100,523560209424;12,1876742839813;0,132786989212036;"Algo"
NA;NA;0;0,00166916847229004;"One GP"
NA;NA;0;0,00203561782836914;"GPFDA"
6,57633128537151;86,0103626943005;73,5011851787567;0,121761083602905;"Algo"
NA;NA;0;0,00145125389099121;"One GP"
NA;NA;0;0,00144171714782715;"GPFDA"
1,36002001141097;99,4897959183673;10,8590860366821;0,117253065109253;"Algo"
NA;NA;0;0,0015718936920166;"One GP"
NA;NA;0;0,00154590606689453;"GPFDA"
0,906824959210693;92,7835051546392;13,640385389328;0,116551876068115;"Algo"
NA;NA;0;0,00144457817077637;"One GP"
NA;NA;0;0,00141596794128418;"GPFDA"
3,71066444991977;100;12,3660814762115;0,135261297225952;"Algo"
NA;NA;0;0,00155067443847656;"One GP"
NA;NA;0;0,00152397155761719;"GPFDA"
5,52888716439234;89,5287958115183;16,9916543960571;0,611526250839233;"Algo"
NA;NA;0;0,0015408992767334;"One GP"
NA;NA;0;0,00144696235656738;"GPFDA"
1,98765614039381;98,9417989417989;13,314156293869;0,196308612823486;"Algo"
NA;NA;0;0,00145196914672852;"One GP"
NA;NA;0;0,00142240524291992;"GPFDA"
1,50725460279716;96,9230769230769;10,2768883705139;0,116650581359863;"Algo"
NA;NA;0;0,00144457817077637;"One GP"
NA;NA;0;0,00143980979919434;"GPFDA"
4,6174412225882;96,8586387434555;12,2203497886658;0,116901397705078;"Algo"
NA;NA;0;0,00145864486694336;"One GP"
NA;NA;0;0,00143122673034668;"GPFDA"
0,861698515438882;100;60,6393129825592;0,118657350540161;"Algo"
NA;NA;0;0,00145459175109863;"One GP"
NA;NA;0;0,00141286849975586;"GPFDA"
0,631079281977962;96,9387755102041;12,2427792549133;0,115888595581055;"Algo"
NA;NA;0;0,00144028663635254;"One GP"
NA;NA;0;0,00143575668334961;"GPFDA"
1,84495865124212;95,8762886597938;16,0584182739258;0,12635350227356;"Algo"
NA;NA;0;0,00142574310302734;"One GP"
NA;NA;0;0,0014345645904541;"GPFDA"
0,820099514349843;97,4489795918367;11,144455909729;0,115988731384277;"Algo"
NA;NA;0;0,00153946876525879;"One GP"
NA;NA;0;0,00154709815979004;"GPFDA"
1,21009002399695;91,6666666666667;14,4807374477386;0,114719390869141;"Algo"
NA;NA;0;0,00145363807678223;"One GP"
NA;NA;0;0,00144863128662109;"GPFDA"
1,41238273532479;94,3877551020408;11,06400847435;0,116531372070312;"Algo"
